ParticipantId,Condition,TrialNumber,TrialName,TimeToReadQuestion,TimeToBeginInput,UserInput
EA8619,VR,1,LineChartQ1,12835.427,46587.9037,1 and 2
EA8619,VR,2,LineChartQ2,6591.3317,24608.0775,6
EA8619,VR,3,LineChartQ3,5830.1375,15124.3012,3
EA8619,VR,4,LineChartQ4,5205.1011,9695.1508,2
EA8619,VR,5,LineChartQ5,12566.3694,35195.942,3
EA8619,VR,6,SurfacePlotQ1,4368.9042,51191.8035,during high religious homogeneity and crime incidence
EA8619,VR,7,SurfacePlotQ2,5250.4395,45203.8351,lower crime increase
EA8619,VR,8,SurfacePlotQ3,4423.7249,44354.8692,stays about the same
EA8619,VR,9,ScatterplotQ1,6857.7696,17178.2848,blue
EA8619,VR,10,ScatterplotQ2,3921.4597,19123.0629,2010
EA8619,VR,11,ScatterplotQ3,7538.6914,30983.7816,negative
EA8619,VR,12,ScatterplotQ4,10108.8522,35955.0241,increasing
EA8619,VR,13,ScatterplotQ5,7718.7606,23746.9482,less ied attacks and having higher income
EA8619,VR,14,BarChartQ1,3497.228,20596.8875,north 2010
EA8619,VR,15,BarChartQ2,4279.0297,14633.1755,remained stable
EA8619,VR,16,BarChartQ3,3641.3924,10723.1746,north
EA8619,VR,17,BarChartQ4,2726.4369,6513.0985,west
