ParticipantId,Condition,TrialNumber,TrialName,TimeToReadQuestion,TimeToBeginInput,UserInput
AE4411,VR,1,ScatterplotQ1,13773.3361,41896.5974,the high income
AE4411,VR,2,ScatterplotQ2,2959.6035,10420.7707,the low income
AE4411,VR,3,ScatterplotQ3,9651.3472,47091.7874,No relationship
AE4411,VR,4,ScatterplotQ4,6367.0711,43394.6014,Remaining stable
AE4411,VR,5,ScatterplotQ5,6188.5471,62606.4818,I don't know
AE4411,VR,6,SurfacePlotQ1,2190.179,49895.3787,Religious homogeneity
AE4411,VR,7,SurfacePlotQ2,5261.5111,36189.8106,Decreases it.
AE4411,VR,8,SurfacePlotQ3,2703.794,45506.4819,It doesn't.
AE4411,VR,9,BarChartQ1,2479.4071,27477.9533,North in 2010
AE4411,VR,10,BarChartQ2,3943.5293,10957.8936,Remains stable
AE4411,VR,11,BarChartQ3,3932.555,22038.4229,North
AE4411,VR,12,BarChartQ4,3374.0362,7539.9543,West
AE4411,VR,13,LineChartQ1,4546.9134,55123.3837,1 and 2
AE4411,VR,14,LineChartQ2,3754.0086,31097.3295,Five
AE4411,VR,15,LineChartQ3,6580.0056,30247.5798,Neighborhood 3
AE4411,VR,16,LineChartQ4,3440.8447,18397.0506,two
AE4411,VR,17,LineChartQ5,20575.3121,69733.0437,one
